gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,n_counterparties,first_date,last_date,active_days,pass_through,truncated_by_depth,real_sink,no_edges,pagerank,betweenness,component,component_size,in_cycle,same_day_bursts,avg_in_tx,avg_out_tx,seed_money_in,seed_share,cluster_id,n_seed_upstream,fast_out_share,sync_in_events,max_payer_share,no_data,nearest_role,role_rule
100000001819396100,3,false,1,0,166080.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00032722,0.0,0,1877,false,0,166080.0,0.0,53.6,0.0003,26,1,0.0,0,1.0,false,terminal,peripheral
100000003083865100,4,false,1,0,15000.0,0.0,1,0,1,2026-07-12,2026-07-12,1,0.0,true,false,false,0.00029118,0.0,0,1877,false,0,15000.0,0.0,35.41,0.0024,8,2,0.0,0,1.0,true,,no_data_truncated
100000003166017100,4,false,1,0,15000.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,true,false,false,0.00029118,0.0,0,1877,false,0,15000.0,0.0,35.41,0.0024,8,2,0.0,0,1.0,true,,no_data_truncated
100000005754335100,3,false,1,0,44037.0,0.0,1,0,1,2026-07-11,2026-07-11,1,0.0,false,true,false,0.00040462,0.0,0,1877,false,0,44037.0,0.0,903.35,0.0205,41,1,0.0,0,1.0,false,terminal,peripheral
100000008680061100,4,false,1,0,41300.0,0.0,2,0,1,2026-07-07,2026-07-09,2,0.0,true,false,false,0.00031069,0.0,0,1877,false,0,20650.0,0.0,106.96,0.0026,4,1,0.0,0,1.0,true,,no_data_truncated
100000002970466100,3,false,1,2,23317.0,93000.0,1,3,3,2026-07-22,2026-07-29,4,3.9885,false,false,false,0.00028688,3.844e-05,0,1877,false,0,23317.0,31000.0,19.74,0.0002,0,2,0.4301,0,1.0,false,transit,peripheral
100000001052945100,3,false,1,3,56520.0,1595700.0,1,6,4,2026-07-03,2026-07-27,6,28.2325,false,false,false,0.00030154,5.766e-05,0,1877,false,0,56520.0,265950.0,62.49,0.0,57,1,0.0,0,1.0,false,distributor,peripheral
100000007997939100,4,false,1,0,13000.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,true,false,false,0.00035796,0.0,0,1877,false,0,13000.0,0.0,49.33,0.0038,7,2,0.0,0,1.0,true,,no_data_truncated
100000000723383100,2,false,1,2,6800.0,75000.0,1,2,3,2026-07-07,2026-07-12,2,11.0294,false,false,false,0.00038932,0.00023897,0,1877,false,0,6800.0,37500.0,6205.86,0.0827,21,1,0.0,0,1.0,false,transit,peripheral
100000001111763100,1,false,1,0,17144.0,0.0,1,0,1,2026-07-07,2026-07-07,1,0.0,false,true,false,0.00028917,0.0,1,270,false,0,17144.0,0.0,17144.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000004491881100,1,false,1,0,17144.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00028917,0.0,1,270,false,0,17144.0,0.0,17144.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008749406100,1,false,1,0,17144.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.00028917,0.0,1,270,false,0,17144.0,0.0,17144.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008767925100,1,false,1,0,17144.0,0.0,1,0,1,2026-07-28,2026-07-28,1,0.0,false,true,false,0.00028917,0.0,1,270,false,0,17144.0,0.0,17144.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000002818726100,3,false,1,0,10879.0,0.0,1,0,1,2026-07-22,2026-07-22,1,0.0,false,true,false,0.0002896,0.0,0,1877,false,0,10879.0,0.0,117.56,0.0108,13,3,0.0,0,1.0,false,terminal,peripheral
100000006476758100,3,false,1,0,5200.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00051681,0.0,0,1877,false,0,5200.0,0.0,1560.0,0.3,9,2,0.0,0,1.0,false,terminal,peripheral
100000003252446100,4,false,1,0,108600.0,0.0,1,0,1,2026-07-14,2026-07-14,1,0.0,true,false,false,0.00029999,0.0,0,1877,false,0,108600.0,0.0,0.92,0.0,10,1,0.0,0,1.0,true,,no_data_truncated
100000004713684100,3,false,1,0,37500.0,0.0,1,0,1,2026-07-24,2026-07-24,1,0.0,false,true,false,0.00028768,0.0,0,1877,false,0,37500.0,0.0,31.74,0.0008,0,2,0.0,0,1.0,false,terminal,peripheral
100000002981489100,4,false,1,0,10000.0,0.0,1,0,1,2026-07-04,2026-07-04,1,0.0,true,false,false,0.00028833,0.0,0,1877,false,0,10000.0,0.0,5.59,0.0006,4,3,0.0,0,1.0,true,,no_data_truncated
100000008493007100,3,false,1,1,26150.0,26150.0,1,1,2,2026-07-28,2026-07-29,2,1.0,false,false,false,0.00028965,1.39e-06,1,270,false,0,26150.0,26150.0,17.38,0.0007,1,1,1.0,0,1.0,false,transit,peripheral
100000001852140100,3,false,1,0,30000.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,false,true,false,0.00080472,0.0,11,4,false,0,30000.0,0.0,2343.32,0.0781,59,1,0.0,0,1.0,false,terminal,peripheral
100000003147719100,3,false,1,0,100000.0,0.0,1,0,1,2026-07-29,2026-07-29,1,0.0,false,true,false,0.00029072,0.0,0,1877,false,0,100000.0,0.0,126.07,0.0013,7,1,0.0,0,1.0,false,terminal,peripheral
100000005037490100,3,false,1,2,15000.0,30000.0,1,3,2,2026-07-16,2026-07-24,3,2.0,false,false,false,0.0003232,1.942e-05,0,1877,true,0,15000.0,10000.0,119.87,0.004,13,2,0.4667,0,1.0,false,transit,peripheral
100000008688881100,2,false,1,0,44211.0,0.0,1,0,1,2026-07-08,2026-07-08,1,0.0,false,true,false,0.00030058,0.0,1,270,false,0,44211.0,0.0,759.77,0.0172,1,1,0.0,0,1.0,false,terminal,peripheral
100000003066385100,1,false,2,0,20000.0,0.0,2,0,2,2026-07-08,2026-07-09,2,0.0,false,true,false,0.00029154,0.0,0,1877,false,0,10000.0,0.0,10007.83,0.5004,0,1,0.0,0,0.5,false,terminal,peripheral
100000004286573100,1,false,1,0,16590.0,0.0,1,0,1,2026-07-14,2026-07-14,1,0.0,false,true,false,0.00028832,0.0,0,1877,false,0,16590.0,0.0,16590.0,1.0,11,1,0.0,0,1.0,false,terminal,peripheral
100000002734815100,4,false,1,0,110000.0,0.0,1,0,1,2026-07-25,2026-07-25,1,0.0,true,false,false,0.0003122,0.0,0,1877,false,0,110000.0,0.0,0.57,0.0,7,1,0.0,0,1.0,true,,no_data_truncated
100000008738325100,0,true,1,1,36550.0,54000.0,1,1,2,2026-07-21,2026-07-23,2,1.4774,false,false,false,0.00052859,2e-07,0,1877,false,0,36550.0,54000.0,36550.0,1.0,20,1,0.0,0,1.0,false,transit,peripheral
100000004140487100,3,false,1,10,24510.0,262600.0,1,19,11,2026-07-19,2026-07-30,7,10.714,false,false,false,0.00028943,0.00032537,0,1877,true,4,24510.0,13821.05,60.27,0.0002,2,1,0.2959,0,1.0,false,coordinator,peripheral
100000005730108100,2,false,1,0,8000.0,0.0,1,0,1,2026-07-14,2026-07-14,1,0.0,false,true,false,0.00035866,0.0,0,1877,false,0,8000.0,0.0,892.14,0.1115,0,2,0.0,0,1.0,false,terminal,peripheral
100000008491390100,3,false,1,0,36000.0,0.0,1,0,1,2026-07-05,2026-07-05,1,0.0,false,true,false,0.0002876,0.0,0,1877,false,0,36000.0,0.0,30.47,0.0008,0,2,0.0,0,1.0,false,terminal,peripheral
100000002242066100,4,false,1,0,60000.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,true,false,false,0.00053378,0.0,0,1877,false,0,60000.0,0.0,25.65,0.0004,35,1,0.0,0,1.0,true,,no_data_truncated
100000002633108100,3,false,1,0,320000.0,0.0,3,0,1,2026-07-04,2026-07-16,3,0.0,false,true,false,0.00037602,0.0,0,1877,false,0,106666.67,0.0,353.82,0.0011,14,1,0.0,0,1.0,false,terminal,terminal
100000004984689100,3,false,1,0,53030.0,0.0,1,0,1,2026-07-08,2026-07-08,1,0.0,false,true,false,0.00029636,0.0,0,1877,false,0,53030.0,0.0,352.73,0.0067,3,1,0.0,0,1.0,false,terminal,peripheral
100000006787636100,2,false,1,0,20000.0,0.0,1,0,1,2026-07-07,2026-07-07,1,0.0,false,true,false,0.0003581,0.0,0,1877,false,0,20000.0,0.0,9464.43,0.4732,54,1,0.0,0,1.0,false,terminal,peripheral
100000001389255100,1,false,1,0,16136.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00028896,0.0,1,270,false,0,16136.0,0.0,16136.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000003934614100,3,false,2,1,17000.0,11500.0,2,2,3,2026-07-09,2026-07-18,3,0.6765,false,false,false,0.00031349,7e-08,0,1877,true,0,8500.0,5750.0,548.1,0.0322,34,1,1.0,0,0.5882,false,transit,peripheral
100000004066647100,3,false,1,0,51000.0,0.0,1,0,1,2026-07-19,2026-07-19,1,0.0,false,true,false,0.00029429,0.0,0,1877,false,0,51000.0,0.0,378.33,0.0074,18,1,0.0,0,1.0,false,terminal,peripheral
100000004644615100,3,false,1,2,50810.0,379665.0,1,14,3,2026-07-06,2026-07-30,12,7.4722,false,false,false,0.00037437,1.19e-06,0,1877,false,1,50810.0,27118.93,250.33,0.0007,9,1,0.0458,0,1.0,false,transit,peripheral
100000002227989100,4,false,1,0,20000.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,true,false,false,0.00039446,0.0,0,1877,false,0,20000.0,0.0,451.34,0.0226,21,1,0.0,0,1.0,true,,no_data_truncated
100000002613929100,3,false,1,0,28560.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.00078093,0.0,0,1877,false,0,28560.0,0.0,2390.84,0.0837,7,1,0.0,0,1.0,false,terminal,peripheral
100000006209210100,3,false,1,0,229111.0,0.0,1,0,1,2026-07-09,2026-07-09,1,0.0,false,true,false,0.0003608,0.0,0,1877,false,0,229111.0,0.0,597.23,0.0026,6,1,0.0,0,1.0,false,terminal,terminal
100000007749747100,4,false,1,0,50000.0,0.0,1,0,1,2026-07-14,2026-07-14,1,0.0,true,false,false,0.00044362,0.0,0,1877,false,0,50000.0,0.0,45.62,0.0009,10,1,0.0,0,1.0,true,,no_data_truncated
100000008652094100,3,false,1,0,35000.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00028754,0.0,0,1877,false,0,35000.0,0.0,29.63,0.0008,0,2,0.0,0,1.0,false,terminal,peripheral
100000008677215100,3,false,1,0,9000.0,0.0,1,0,1,2026-07-05,2026-07-05,1,0.0,false,true,false,0.00030438,0.0,0,1877,false,0,9000.0,0.0,686.59,0.0763,22,2,0.0,0,1.0,false,terminal,peripheral
100000005025629100,4,false,1,0,5227.0,0.0,1,0,1,2026-07-27,2026-07-27,1,0.0,true,false,false,0.00031415,0.0,0,1877,false,0,5227.0,0.0,14.96,0.0029,4,3,0.0,0,1.0,true,,no_data_truncated
100000008716773100,1,false,1,0,15677.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00028886,0.0,1,270,false,0,15677.0,0.0,15677.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008732098100,1,false,1,0,15677.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,false,true,false,0.00028886,0.0,1,270,false,0,15677.0,0.0,15677.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000004336228100,3,false,1,0,51407.0,0.0,2,0,1,2026-07-27,2026-07-27,1,0.0,false,true,false,0.00029603,0.0,0,1877,false,1,25703.5,0.0,341.93,0.0067,3,1,0.0,0,1.0,false,terminal,peripheral
100000005996909100,3,false,1,0,5500.0,0.0,1,0,1,2026-07-29,2026-07-29,1,0.0,false,true,false,0.00031595,0.0,0,1877,false,0,5500.0,0.0,1052.76,0.1914,15,2,0.0,0,1.0,false,terminal,peripheral
100000001953577100,1,false,1,0,15600.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00028884,0.0,1,270,false,0,15600.0,0.0,15600.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000003134550100,4,false,1,0,100000.0,0.0,1,0,1,2026-07-17,2026-07-17,1,0.0,true,false,false,0.00029885,0.0,0,1877,false,0,100000.0,0.0,0.85,0.0,10,1,0.0,0,1.0,true,,no_data_truncated
100000001418900100,2,false,1,0,40140.0,0.0,2,0,1,2026-07-18,2026-07-28,2,0.0,false,true,false,0.0002992,0.0,1,270,false,0,20070.0,0.0,689.81,0.0172,1,1,0.0,0,1.0,false,terminal,peripheral
100000008672162100,1,false,1,0,15550.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,false,true,false,0.00028883,0.0,1,270,false,0,15550.0,0.0,15550.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000002475601100,3,false,1,0,232301.0,0.0,1,0,1,2026-07-09,2026-07-09,1,0.0,false,true,false,0.00030211,0.0,0,1877,false,0,232301.0,0.0,501.0,0.0022,3,1,0.0,0,1.0,false,terminal,terminal
100000003582677100,3,false,2,4,29756.99,56000.0,2,5,6,2026-07-02,2026-07-19,4,1.8819,false,false,false,0.00029329,0.00017888,0,1877,false,1,14878.5,11200.0,150.36,0.0027,2,1,0.0,0,0.7276,false,transit,peripheral
100000004497606100,1,false,1,0,15534.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00028883,0.0,1,270,false,0,15534.0,0.0,15534.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008670667100,1,false,1,0,15534.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,false,true,false,0.00028883,0.0,1,270,false,0,15534.0,0.0,15534.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008718089100,1,false,1,0,15534.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00028883,0.0,1,270,false,0,15534.0,0.0,15534.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008720798100,1,false,1,0,15534.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00028883,0.0,1,270,false,0,15534.0,0.0,15534.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000001232297100,2,false,1,2,5000.0,45000.0,1,2,2,2026-07-08,2026-07-22,3,9.0,false,false,false,0.00029215,0.0,0,1877,true,0,5000.0,22500.0,1466.6,0.0326,13,5,0.0,0,1.0,false,transit,peripheral
100000002185328100,3,false,1,4,15000.0,55000.0,1,4,5,2026-07-03,2026-07-31,5,3.6667,false,false,false,0.00035185,6.162e-05,0,1877,false,0,15000.0,13750.0,1241.17,0.0226,21,1,0.0,0,1.0,false,distributor,peripheral
100000004292885100,3,false,1,0,112700.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,false,true,false,0.00030316,0.0,1,270,false,0,112700.0,0.0,74.89,0.0007,1,1,0.0,0,1.0,false,terminal,peripheral
100000005409680100,0,true,2,0,55060.0,0.0,2,0,2,2026-07-01,2026-07-02,2,0.0,false,false,false,0.00063353,0.0,0,1877,false,0,27530.0,0.0,3606.07,1.0,18,4,0.0,0,0.5993,false,consolidator,peripheral
100000002404112100,4,false,1,0,60000.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,true,false,false,0.00033008,0.0,0,1877,false,0,60000.0,0.0,19.36,0.0003,26,1,0.0,0,1.0,true,,no_data_truncated
100000006656003100,1,false,1,1,20000.0,9000.0,1,1,1,2026-07-20,2026-07-20,1,0.45,false,false,false,0.00028977,0.0,1,270,true,0,20000.0,9000.0,20000.0,1.0,1,1,1.0,0,1.0,false,transit,peripheral
100000007631637100,1,false,1,0,15341.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,false,true,false,0.00028879,0.0,1,270,false,0,15341.0,0.0,15341.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000001262647100,2,false,1,0,23650.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.00030339,0.0,0,1877,false,0,23650.0,0.0,4450.28,0.1882,15,1,0.0,0,1.0,false,terminal,peripheral
100000004800452100,4,false,1,0,6544.53,0.0,1,0,1,2026-07-24,2026-07-24,1,0.0,true,false,false,0.00060798,0.0,0,1877,false,0,6544.53,0.0,9.19,0.0014,4,3,0.0,0,1.0,true,,no_data_truncated
100000001275557100,4,false,1,0,20000.0,0.0,1,0,1,2026-07-07,2026-07-07,1,0.0,true,false,false,0.00034751,0.0,0,1877,false,0,20000.0,0.0,377.02,0.0189,22,1,0.0,0,1.0,true,,no_data_truncated
100000002371892100,4,false,1,0,43830.0,0.0,1,0,1,2026-07-21,2026-07-21,1,0.0,true,false,false,0.00030653,0.0,0,1877,false,0,43830.0,0.0,62.09,0.0014,62,1,0.0,0,1.0,true,,no_data_truncated
100000000795374100,3,false,1,0,50000.0,0.0,1,0,1,2026-07-12,2026-07-12,1,0.0,false,true,false,0.00029574,0.0,0,1877,false,0,50000.0,0.0,332.58,0.0067,3,1,0.0,0,1.0,false,terminal,peripheral
100000003711830100,3,false,1,0,50000.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.00029574,0.0,0,1877,false,0,50000.0,0.0,332.58,0.0067,3,1,0.0,0,1.0,false,terminal,peripheral
100000001223977100,3,false,1,1,5000.0,18000.0,1,1,2,2026-07-05,2026-07-24,2,3.6,false,false,false,0.00030554,2.417e-05,0,1877,false,0,5000.0,18000.0,217.39,0.0121,50,2,0.0,0,1.0,false,transit,peripheral
100000000968253100,1,false,1,0,15000.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00028872,0.0,1,270,false,0,15000.0,0.0,15000.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000002713974100,4,false,1,0,50000.0,0.0,1,0,1,2026-07-11,2026-07-11,1,0.0,true,false,false,0.00032995,0.0,0,1877,false,0,50000.0,0.0,33.62,0.0007,3,1,0.0,0,1.0,true,,no_data_truncated
100000006111442100,3,false,1,0,64000.0,0.0,1,0,1,2026-07-17,2026-07-17,1,0.0,false,true,false,0.00029553,0.0,0,1877,false,0,64000.0,0.0,200.76,0.0031,10,1,0.0,0,1.0,false,terminal,peripheral
100000000500040100,4,false,1,0,20000.0,0.0,1,0,1,2026-07-28,2026-07-28,1,0.0,true,false,false,0.00030605,0.0,0,1877,false,0,20000.0,0.0,4.06,0.0002,0,2,0.0,0,1.0,true,,no_data_truncated
100000008775471100,3,false,1,0,580000.0,0.0,2,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.00035838,0.0,0,1877,false,1,290000.0,0.0,135.01,0.0002,17,1,0.0,0,1.0,false,terminal,terminal
100000000611474100,3,false,1,0,32000.0,0.0,1,0,1,2026-07-26,2026-07-26,1,0.0,false,true,false,0.00059562,0.0,0,1877,false,0,32000.0,0.0,990.52,0.031,22,1,0.0,0,1.0,false,terminal,peripheral
100000007591246100,3,false,1,1,12190.0,120000.0,1,1,2,2026-07-22,2026-07-28,2,9.8441,false,false,false,0.00029789,1.02e-06,0,1877,false,0,12190.0,120000.0,195.92,0.0016,13,2,0.0,0,1.0,false,transit,peripheral
100000007197866100,3,false,1,1,20000.0,15000.0,1,1,2,2026-07-12,2026-07-12,1,0.75,false,false,false,0.00028964,1.922e-05,0,1877,false,0,20000.0,15000.0,133.03,0.0067,3,1,1.0,0,1.0,false,transit,peripheral
100000000957746100,4,false,1,0,5300.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,true,false,false,0.00034731,0.0,0,1877,false,0,5300.0,0.0,9.94,0.0019,16,3,0.0,0,1.0,true,,no_data_truncated
100000008776576100,1,false,1,0,14765.0,0.0,1,0,1,2026-07-30,2026-07-30,1,0.0,false,true,false,0.00028867,0.0,1,270,false,0,14765.0,0.0,14765.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000001530740100,2,false,1,0,15000.0,0.0,1,0,1,2026-07-02,2026-07-02,1,0.0,false,true,false,0.00052982,0.0,0,1877,false,0,15000.0,0.0,13485.0,0.899,5,1,0.0,0,1.0,false,terminal,peripheral
100000004285800100,2,false,1,1,5000.0,15000.0,1,1,2,2026-07-04,2026-07-17,2,3.0,false,false,false,0.00034422,0.0,0,1877,false,0,5000.0,15000.0,1787.16,0.1191,0,4,0.0,0,1.0,false,transit,peripheral
100000006894637100,3,false,1,0,52831.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.00029025,0.0,0,1877,false,0,52831.0,0.0,256.23,0.0048,0,1,0.0,0,1.0,false,terminal,peripheral
100000002736033100,3,false,1,1,34530.0,11000.0,1,1,2,2026-07-09,2026-07-29,2,0.3186,false,false,false,0.00029518,1.922e-05,0,1877,false,0,34530.0,11000.0,263.5,0.0076,16,1,0.0,0,1.0,false,transit,peripheral
100000002992171100,1,false,1,0,14627.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00028864,0.0,1,270,false,0,14627.0,0.0,14627.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000003650146100,3,false,1,0,14400.0,0.0,1,0,1,2026-07-02,2026-07-02,1,0.0,false,true,false,0.00030013,0.0,0,1877,false,0,14400.0,0.0,231.44,0.0161,5,2,0.0,0,1.0,false,terminal,peripheral
100000006100920100,3,false,1,0,100000.0,0.0,1,0,1,2026-07-04,2026-07-04,1,0.0,false,true,false,0.00032651,0.0,0,1877,false,0,100000.0,0.0,78.28,0.0008,0,1,0.0,0,1.0,false,terminal,peripheral
100000008717341100,1,false,1,0,14627.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00028864,0.0,1,270,false,0,14627.0,0.0,14627.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000008755361100,1,false,1,0,14627.0,0.0,1,0,1,2026-07-24,2026-07-24,1,0.0,false,true,false,0.00028864,0.0,1,270,false,0,14627.0,0.0,14627.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000002236528100,3,false,1,0,66000.0,0.0,1,0,1,2026-07-10,2026-07-10,1,0.0,false,true,false,0.00030724,0.0,0,1877,false,0,66000.0,0.0,172.04,0.0026,6,1,0.0,0,1.0,false,terminal,peripheral
100000003888271100,1,false,1,2,12177.0,25590.0,2,3,2,2026-07-01,2026-07-24,5,2.1015,false,false,false,0.00029139,4e-07,5,6,true,0,6088.5,8530.0,12177.0,0.4758,43,1,0.27,0,1.0,false,transit,peripheral
100000007737775100,3,false,1,0,6000.0,0.0,1,0,1,2026-07-06,2026-07-06,1,0.0,false,true,false,0.00030313,0.0,0,1877,false,0,6000.0,0.0,669.81,0.1116,33,2,0.0,0,1.0,false,terminal,peripheral
100000003036198100,2,false,1,0,15000.0,0.0,1,0,1,2026-07-02,2026-07-02,1,0.0,false,true,false,0.00028793,0.0,0,1877,false,0,15000.0,0.0,212.06,0.0141,2,2,0.0,0,1.0,false,terminal,peripheral
100000000425407100,2,false,1,0,20000.0,0.0,1,0,1,2026-07-22,2026-07-22,1,0.0,false,true,false,0.00030509,0.0,0,1877,false,0,20000.0,0.0,5608.74,0.2804,2,1,0.0,0,1.0,false,terminal,peripheral
100000005342513100,3,false,1,1,235000.0,30000.0,2,1,1,2026-07-08,2026-07-10,2,0.1277,false,false,false,0.00108165,0.0,1,270,true,0,117500.0,30000.0,320.5,0.0014,1,1,1.0,0,1.0,false,terminal,terminal
100000008778010100,4,false,1,0,76950.0,0.0,2,0,1,2026-07-30,2026-07-30,1,0.0,true,false,false,0.00052964,0.0,1,270,false,1,38475.0,0.0,5.28,0.0001,1,1,0.0,0,1.0,true,,no_data_truncated
100000003904497100,4,false,1,0,10000.0,0.0,1,0,1,2026-07-02,2026-07-02,1,0.0,true,false,false,0.00034126,0.0,0,1877,false,0,10000.0,0.0,37.95,0.0038,7,2,0.0,0,1.0,true,,no_data_truncated
100000004991812100,3,false,1,0,10000.0,0.0,1,0,1,2026-07-23,2026-07-23,1,0.0,false,true,false,0.00034636,0.0,0,1877,false,0,10000.0,0.0,352.65,0.0353,22,2,0.0,0,1.0,false,terminal,peripheral
100000002830055100,1,false,1,0,14000.0,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,false,true,false,0.00028851,0.0,1,270,false,0,14000.0,0.0,14000.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000006161893100,2,false,1,0,14000.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00053185,0.0,0,1877,false,0,14000.0,0.0,14000.0,1.0,5,1,0.0,0,1.0,false,terminal,peripheral
100000008663007100,1,false,1,0,14000.0,0.0,1,0,1,2026-07-01,2026-07-01,1,0.0,false,true,false,0.00028851,0.0,1,270,false,0,14000.0,0.0,14000.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000003122817100,3,false,1,0,444680.0,0.0,1,0,1,2026-07-16,2026-07-16,1,0.0,false,true,false,0.00039708,0.0,0,1877,false,0,444680.0,0.0,143.51,0.0003,26,1,0.0,0,1.0,false,terminal,terminal
100000001716579100,1,false,1,0,13916.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,false,true,false,0.00028849,0.0,1,270,false,0,13916.0,0.0,13916.0,1.0,1,1,0.0,0,1.0,false,terminal,peripheral
100000001639766100,3,false,1,0,20000.0,0.0,1,0,1,2026-07-27,2026-07-27,1,0.0,false,true,false,0.00065066,0.0,0,1877,false,0,20000.0,0.0,4800.13,0.24,6,1,0.0,0,1.0,false,terminal,peripheral
100000008074304100,4,false,1,0,5500.0,0.0,1,0,1,2026-07-03,2026-07-03,1,0.0,true,false,false,0.00033242,0.0,0,1877,false,0,5500.0,0.0,6.57,0.0012,4,3,0.0,0,1.0,true,,no_data_truncated
100000002305477100,4,false,1,0,20000.0,0.0,1,0,1,2026-07-18,2026-07-18,1,0.0,true,false,false,0.00031331,0.0,0,1877,false,0,20000.0,0.0,293.77,0.0147,21,1,0.0,0,1.0,true,,no_data_truncated
100000008760098100,3,false,1,1,7000.0,390000.0,1,1,2,2026-07-27,2026-07-31,2,55.7143,false,false,false,0.00028664,7.3e-06,0,1877,false,0,7000.0,390000.0,36.89,0.0001,17,3,0.0,0,1.0,false,transit,peripheral
100000000542087100,4,false,1,0,8506.91,0.0,1,0,1,2026-07-15,2026-07-15,1,0.0,true,false,false,0.00028641,0.0,0,1877,false,0,8506.91,0.0,0.41,0.0,36,3,0.0,0,1.0,true,,no_data_truncated
100000000981693100,4,false,1,0,16500.0,0.0,1,0,1,2026-07-25,2026-07-25,1,0.0,true,false,false,0.00052908,0.0,0,1877,false,0,16500.0,0.0,8.74,0.0005,0,2,0.0,0,1.0,true,,no_data_truncated
100000002748180100,1,false,1,8,9900.0,679743.0,1,9,9,2026-07-07,2026-07-31,6,68.6609,false,false,false,0.00028721,8.52e-06,0,1877,false,1,9900.0,75527.0,9900.0,0.0146,12,1,0.2648,0,1.0,false,distributor,peripheral
100000007020162100,3,false,1,0,86395.0,0.0,1,0,1,2026-07-20,2026-07-20,1,0.0,false,true,false,0.00030999,0.0,0,1877,false,0,86395.0,0.0,95.52,0.0011,14,1,0.0,0,1.0,false,terminal,peripheral
100000001598625100,4,false,1,0,25000.0,0.0,1,0,1,2026-07-08,2026-07-08,1,0.0,true,false,false,0.00042888,0.0,0,1877,false,0,25000.0,0.0,166.29,0.0067,3,1,0.0,0,1.0,true,,no_data_truncated
100000002369454100,4,false,1,0,25000.0,0.0,1,0,1,2026-07-17,2026-07-17,1,0.0,true,false,false,0.00042888,0.0,0,1877,false,0,25000.0,0.0,166.29,0.0067,3,1,0.0,0,1.0,true,,no_data_truncated
