src,dst,sum_kzt,n_tx,depth,src_depth,dst_depth,min_tx,max_tx,first_date,last_date,active_days,mutual,back_edge
100000008710843100,100000002632742100,100000.0,1,3,2,3,100000.0,100000.0,2026-07-31,2026-07-31,1,false,false
100000005882013100,100000005074393100,10000.0,1,3,2,1,10000.0,10000.0,2026-07-23,2026-07-23,1,true,true
100000008466579100,100000001253557100,80000.0,1,3,2,1,80000.0,80000.0,2026-07-18,2026-07-18,1,false,true
100000000913911100,100000004737764100,600000.0,1,3,2,3,600000.0,600000.0,2026-07-30,2026-07-30,1,false,false
100000002578405100,100000002103448100,27000.0,1,3,2,3,27000.0,27000.0,2026-07-13,2026-07-13,1,false,false
100000004400305100,100000004676985100,32260.0,1,3,2,3,32260.0,32260.0,2026-07-08,2026-07-08,1,false,false
100000008710843100,100000001887715100,245500.0,1,3,2,3,245500.0,245500.0,2026-07-31,2026-07-31,1,false,false
100000005782781100,100000006209210100,229111.0,1,3,2,3,229111.0,229111.0,2026-07-09,2026-07-09,1,false,false
100000000331309100,100000008576528100,28000.0,1,3,2,3,28000.0,28000.0,2026-07-26,2026-07-26,1,false,false
100000008636603100,100000003265158100,46800.0,1,3,2,1,46800.0,46800.0,2026-07-30,2026-07-30,1,false,true
100000007242833100,100000003781406100,45000.0,2,3,2,3,22500.0,22500.0,2026-07-12,2026-07-12,1,false,false
100000004400305100,100000007484343100,16700.0,1,3,2,3,16700.0,16700.0,2026-07-10,2026-07-10,1,false,false
100000007777377100,100000002448088100,5000.0,1,3,2,3,5000.0,5000.0,2026-07-08,2026-07-08,1,false,false
100000004400305100,100000001530709100,53961.0,1,3,2,3,53961.0,53961.0,2026-07-16,2026-07-16,1,false,false
100000008743913100,100000008760098100,7000.0,1,3,2,3,7000.0,7000.0,2026-07-27,2026-07-27,1,false,false
100000004400305100,100000003218308100,11165.0,1,3,2,3,11165.0,11165.0,2026-07-20,2026-07-20,1,false,false
100000005933757100,100000003111305100,99873.0,1,3,2,3,99873.0,99873.0,2026-07-08,2026-07-08,1,false,false
100000005665181100,100000006522972100,9515.0,1,3,2,3,9515.0,9515.0,2026-07-17,2026-07-17,1,false,false
100000003242289100,100000008512552100,49000.0,1,3,2,2,49000.0,49000.0,2026-07-02,2026-07-02,1,true,true
100000004400305100,100000008491390100,36000.0,1,3,2,3,36000.0,36000.0,2026-07-05,2026-07-05,1,false,false
100000008547948100,100000008743913100,9000.0,1,3,2,2,9000.0,9000.0,2026-07-22,2026-07-22,1,false,true
100000004467157100,100000004076740100,7000.0,1,3,2,1,7000.0,7000.0,2026-07-25,2026-07-25,1,true,true
100000002578405100,100000008754747100,45500.0,1,3,2,3,45500.0,45500.0,2026-07-24,2026-07-24,1,false,false
100000002738256100,100000004135268100,175000.0,1,3,2,1,175000.0,175000.0,2026-07-09,2026-07-09,1,true,true
100000006844768100,100000004759121100,175000.0,4,3,2,1,5000.0,150000.0,2026-07-09,2026-07-30,4,true,true
100000005578559100,100000003241965100,15000.0,1,3,2,3,15000.0,15000.0,2026-07-06,2026-07-06,1,false,false
100000002205022100,100000001380107100,6000.0,1,3,2,3,6000.0,6000.0,2026-07-22,2026-07-22,1,false,false
100000000437046100,100000003204491100,140000.0,1,3,2,3,140000.0,140000.0,2026-07-20,2026-07-20,1,false,false
100000000331309100,100000003610172100,70000.0,1,3,2,3,70000.0,70000.0,2026-07-06,2026-07-06,1,false,false
100000004071070100,100000004071080100,6000.0,1,3,2,1,6000.0,6000.0,2026-07-14,2026-07-14,1,true,true
100000002578405100,100000008749405100,37150.0,1,3,2,3,37150.0,37150.0,2026-07-23,2026-07-23,1,false,false
100000006534886100,100000004330371100,167500.0,8,3,2,1,5000.0,58500.0,2026-07-14,2026-07-28,5,true,true
100000008547948100,100000002548759100,195000.0,1,3,2,3,195000.0,195000.0,2026-07-28,2026-07-28,1,false,false
100000008743913100,100000001141268100,230000.0,1,3,2,3,230000.0,230000.0,2026-07-28,2026-07-28,1,false,false
100000005578559100,100000000955529100,27000.0,1,3,2,3,27000.0,27000.0,2026-07-07,2026-07-07,1,false,false
100000008603629100,100000008077552100,214000.0,1,3,2,3,214000.0,214000.0,2026-07-24,2026-07-24,1,false,false
100000002723538100,100000004071080100,32000.0,1,3,2,1,32000.0,32000.0,2026-07-21,2026-07-21,1,false,true
100000008636603100,100000003016635100,43200.0,2,3,2,0,8500.0,34700.0,2026-07-04,2026-07-05,2,false,true
100000008346837100,100000008088082100,39138.0,1,3,2,3,39138.0,39138.0,2026-07-08,2026-07-08,1,false,false
100000004580202100,100000008474391100,20000.0,1,3,2,3,20000.0,20000.0,2026-07-06,2026-07-06,1,false,false
100000002723538100,100000002534091100,22200.0,1,3,2,3,22200.0,22200.0,2026-07-23,2026-07-23,1,false,false
100000000490383100,100000000706545100,343500.0,1,3,2,1,343500.0,343500.0,2026-07-17,2026-07-17,1,false,true
100000000331309100,100000001530983100,104000.0,1,3,2,1,104000.0,104000.0,2026-07-16,2026-07-16,1,false,true
100000008104567100,100000001616816100,12000.0,2,3,2,0,5000.0,7000.0,2026-07-18,2026-07-18,1,false,true
100000008710791100,100000002369874100,265000.0,1,3,2,3,265000.0,265000.0,2026-07-29,2026-07-29,1,false,false
100000000331309100,100000003171587100,500000.0,1,3,2,3,500000.0,500000.0,2026-07-01,2026-07-01,1,false,false
100000002578405100,100000001697501100,73700.0,1,3,2,1,73700.0,73700.0,2026-07-29,2026-07-29,1,true,true
100000003854444100,100000005661829100,37790.0,1,3,2,3,37790.0,37790.0,2026-07-26,2026-07-26,1,false,false
100000007534354100,100000007998965100,50000.0,1,3,2,2,50000.0,50000.0,2026-07-02,2026-07-02,1,false,true
100000002741024100,100000003996562100,7700.0,1,3,2,3,7700.0,7700.0,2026-07-01,2026-07-01,1,false,false
100000006888238100,100000001852140100,30000.0,1,3,2,3,30000.0,30000.0,2026-07-03,2026-07-03,1,false,false
100000004544958100,100000006476758100,5200.0,1,3,2,3,5200.0,5200.0,2026-07-15,2026-07-15,1,false,false
100000000831684100,100000004692798100,50000.0,3,3,2,1,5000.0,40000.0,2026-07-14,2026-07-24,3,true,true
100000008545727100,100000005473151100,1060000.0,1,3,2,1,1060000.0,1060000.0,2026-07-08,2026-07-08,1,true,true
100000006240939100,100000002757791100,73050.0,1,3,2,3,73050.0,73050.0,2026-07-03,2026-07-03,1,false,false
100000008346837100,100000002818726100,10879.0,1,3,2,3,10879.0,10879.0,2026-07-22,2026-07-22,1,false,false
100000000437046100,100000000802149100,104128.0,1,3,2,3,104128.0,104128.0,2026-07-11,2026-07-11,1,false,false
100000002578405100,100000008489604100,11000.0,1,3,2,3,11000.0,11000.0,2026-07-02,2026-07-02,1,false,false
100000004400305100,100000008686313100,82417.0,2,3,2,1,11617.0,70800.0,2026-07-23,2026-07-24,2,false,true
100000005933757100,100000007020162100,86395.0,1,3,2,3,86395.0,86395.0,2026-07-20,2026-07-20,1,false,false
100000008731444100,100000007138613100,82000.0,1,3,2,3,82000.0,82000.0,2026-07-28,2026-07-28,1,false,false
100000000490383100,100000008723830100,5785.0,1,3,2,1,5785.0,5785.0,2026-07-18,2026-07-18,1,false,true
100000002578405100,100000008764654100,26150.0,1,3,2,3,26150.0,26150.0,2026-07-27,2026-07-27,1,false,false
100000000331309100,100000005198906100,227970.0,1,3,2,3,227970.0,227970.0,2026-07-18,2026-07-18,1,false,false
100000001166289100,100000002733905100,25000.0,1,3,2,2,25000.0,25000.0,2026-07-24,2026-07-24,1,true,true
100000008603629100,100000004984689100,53030.0,1,3,2,3,53030.0,53030.0,2026-07-08,2026-07-08,1,false,false
100000002578405100,100000008749900100,17150.0,1,3,2,3,17150.0,17150.0,2026-07-23,2026-07-23,1,false,false
100000002578405100,100000008488166100,5600.0,1,3,2,3,5600.0,5600.0,2026-07-21,2026-07-21,1,false,false
100000004400305100,100000003235780100,50000.0,1,3,2,1,50000.0,50000.0,2026-07-10,2026-07-10,1,false,true
100000008603629100,100000006788200100,63018.0,1,3,2,1,63018.0,63018.0,2026-07-28,2026-07-28,1,false,true
100000008547948100,100000008070101100,100000.0,1,3,2,3,100000.0,100000.0,2026-07-29,2026-07-29,1,false,false
100000004400305100,100000007594394100,130000.0,1,3,2,2,130000.0,130000.0,2026-07-17,2026-07-17,1,false,true
100000005664922100,100000002224132100,510000.0,1,3,2,2,510000.0,510000.0,2026-07-16,2026-07-16,1,false,true
100000000331309100,100000005893892100,102780.0,1,3,2,3,102780.0,102780.0,2026-07-10,2026-07-10,1,false,false
100000008477350100,100000007593823100,10000.0,1,3,2,3,10000.0,10000.0,2026-07-04,2026-07-04,1,false,false
100000003242289100,100000008436257100,6046.0,1,3,2,3,6046.0,6046.0,2026-07-18,2026-07-18,1,false,false
100000005665181100,100000004553349100,7755.0,1,3,2,3,7755.0,7755.0,2026-07-15,2026-07-15,1,false,false
100000002293421100,100000008502995100,25000.0,2,3,2,3,10000.0,15000.0,2026-07-05,2026-07-12,2,false,false
100000008477350100,100000008599354100,177000.0,1,3,2,3,177000.0,177000.0,2026-07-10,2026-07-10,1,false,false
100000008603629100,100000007055802100,40000.0,1,3,2,1,40000.0,40000.0,2026-07-15,2026-07-15,1,false,true
100000002957787100,100000002380341100,57566.4,1,3,2,3,57566.4,57566.4,2026-07-01,2026-07-01,1,false,false
100000005168487100,100000002941114100,103510.0,14,3,2,1,6000.0,12010.0,2026-07-01,2026-07-30,11,true,true
100000003718221100,100000005974542100,94500.0,3,3,2,3,7500.0,67000.0,2026-07-01,2026-07-14,3,false,false
100000002578405100,100000008695689100,26200.0,1,3,2,3,26200.0,26200.0,2026-07-10,2026-07-10,1,false,false
100000008346837100,100000008733194100,121344.0,1,3,2,2,121344.0,121344.0,2026-07-19,2026-07-19,1,false,true
100000004150593100,100000004394765100,119476.0,1,3,2,1,119476.0,119476.0,2026-07-11,2026-07-11,1,false,true
100000002578405100,100000008718811100,73300.0,1,3,2,3,73300.0,73300.0,2026-07-15,2026-07-15,1,false,false
100000002241986100,100000001286703100,20500.0,1,4,3,4,20500.0,20500.0,2026-07-21,2026-07-21,1,false,false
100000002645993100,100000003741418100,5000.0,1,4,3,2,5000.0,5000.0,2026-07-07,2026-07-07,1,false,true
100000005268319100,100000002957787100,24000.0,3,4,3,2,7000.0,9000.0,2026-07-02,2026-07-04,2,true,true
100000005530114100,100000004114962100,25000.0,1,4,3,3,25000.0,25000.0,2026-07-06,2026-07-06,1,false,true
100000004676985100,100000004241142100,27102.0,1,4,3,4,27102.0,27102.0,2026-07-11,2026-07-11,1,false,false
100000008460102100,100000008759795100,17000.0,1,4,3,4,17000.0,17000.0,2026-07-26,2026-07-26,1,false,false
100000000860514100,100000007811950100,50000.0,1,4,3,4,50000.0,50000.0,2026-07-30,2026-07-30,1,false,false
100000002984403100,100000000404740100,25000.0,1,4,3,4,25000.0,25000.0,2026-07-21,2026-07-21,1,false,false
100000007864477100,100000002481974100,25000.0,1,4,3,3,25000.0,25000.0,2026-07-02,2026-07-02,1,false,true
100000000640800100,100000008734279100,31650.0,1,4,3,4,31650.0,31650.0,2026-07-23,2026-07-23,1,false,false
100000002645993100,100000002398779100,54150.0,5,4,3,2,8000.0,14000.0,2026-07-07,2026-07-07,1,false,true
100000003171587100,100000003025903100,386300.0,6,4,3,4,6300.0,150000.0,2026-07-05,2026-07-29,6,false,false
100000005704413100,100000002729875100,76000.0,1,4,3,4,76000.0,76000.0,2026-07-21,2026-07-21,1,false,false
100000005171642100,100000004221668100,683600.0,4,4,3,2,5600.0,652000.0,2026-07-04,2026-07-27,4,true,true
100000008655779100,100000008213966100,19004.0,1,4,3,2,19004.0,19004.0,2026-07-30,2026-07-30,1,false,true
100000008258458100,100000008619159100,446400.0,2,4,3,4,159360.0,287040.0,2026-07-02,2026-07-02,1,false,false
100000008680912100,100000002741024100,5990.85,1,4,3,2,5990.85,5990.85,2026-07-11,2026-07-11,1,true,true
100000004140487100,100000006918814100,20000.0,2,4,3,4,10000.0,10000.0,2026-07-23,2026-07-30,2,false,false
100000000791285100,100000005621418100,30000.0,1,4,3,4,30000.0,30000.0,2026-07-07,2026-07-07,1,false,false
100000003213473100,100000000500040100,20000.0,1,4,3,4,20000.0,20000.0,2026-07-28,2026-07-28,1,false,false
100000008489922100,100000008536546100,50000.0,1,4,3,3,50000.0,50000.0,2026-07-26,2026-07-26,1,false,true
100000008460102100,100000002512742100,6000.0,1,4,3,4,6000.0,6000.0,2026-07-26,2026-07-26,1,false,false
100000008121806100,100000005360814100,144000.0,3,4,3,4,35000.0,59000.0,2026-07-10,2026-07-17,3,false,false
100000008465789100,100000004997515100,100000.0,1,4,3,3,100000.0,100000.0,2026-07-13,2026-07-13,1,false,true
100000008223661100,100000003404627100,154700.0,1,4,3,1,154700.0,154700.0,2026-07-13,2026-07-13,1,false,true
100000002394199100,100000001677929100,76777.0,1,4,3,2,76777.0,76777.0,2026-07-13,2026-07-13,1,true,true
100000004278574100,100000004232712100,12500.0,1,4,3,4,12500.0,12500.0,2026-07-14,2026-07-14,1,false,false
100000008192264100,100000008168850100,187910.0,2,4,3,4,23490.0,164420.0,2026-07-02,2026-07-20,2,false,false
100000008489922100,100000008775747100,5000.0,1,4,3,4,5000.0,5000.0,2026-07-31,2026-07-31,1,false,false
100000008517538100,100000002369874100,35000.0,1,4,3,3,35000.0,35000.0,2026-07-29,2026-07-29,1,false,true
100000005367284100,100000007988344100,20000.0,3,4,3,4,6000.0,8000.0,2026-07-02,2026-07-15,3,false,false
100000005820746100,100000001965374100,60000.0,1,4,3,2,60000.0,60000.0,2026-07-20,2026-07-20,1,true,true
100000008121806100,100000008346837100,5000.0,1,4,3,2,5000.0,5000.0,2026-07-19,2026-07-19,1,false,true
100000004659919100,100000002700161100,39000.0,1,4,3,4,39000.0,39000.0,2026-07-21,2026-07-21,1,false,false
100000008465789100,100000005667841100,100000.0,1,4,3,3,100000.0,100000.0,2026-07-17,2026-07-17,1,false,true
100000008460102100,100000001590795100,5060.0,1,4,3,4,5060.0,5060.0,2026-07-27,2026-07-27,1,false,false
100000008489922100,100000003171006100,305000.0,1,4,3,3,305000.0,305000.0,2026-07-25,2026-07-25,1,false,true
100000008223661100,100000008165763100,33385.0,1,4,3,1,33385.0,33385.0,2026-07-15,2026-07-15,1,false,true
100000008583360100,100000008136608100,170000.0,1,4,3,4,170000.0,170000.0,2026-07-10,2026-07-10,1,false,false
100000006169033100,100000008011159100,346000.0,4,4,3,2,70000.0,102000.0,2026-07-01,2026-07-05,4,true,true
100000005704413100,100000004890713100,40485.0,1,4,3,4,40485.0,40485.0,2026-07-14,2026-07-14,1,false,false
100000001825934100,100000002214207100,97000.0,1,4,3,4,97000.0,97000.0,2026-07-19,2026-07-19,1,false,false
100000008379273100,100000008346837100,5000.0,1,4,3,2,5000.0,5000.0,2026-07-20,2026-07-20,1,false,true
100000008517538100,100000002718366100,120000.0,2,4,3,2,60000.0,60000.0,2026-07-27,2026-07-28,2,false,true
100000004697956100,100000003509750100,10000.0,1,4,3,2,10000.0,10000.0,2026-07-10,2026-07-10,1,true,true
100000003213473100,100000008583971100,11000.0,1,4,3,4,11000.0,11000.0,2026-07-28,2026-07-28,1,false,false
100000005704413100,100000002528978100,15900.0,1,4,3,4,15900.0,15900.0,2026-07-26,2026-07-26,1,false,false
100000000733451100,100000000375150100,300000.0,1,4,3,4,300000.0,300000.0,2026-07-07,2026-07-07,1,false,false
100000001740277100,100000001677929100,5000.0,1,4,3,2,5000.0,5000.0,2026-07-10,2026-07-10,1,true,true
100000008625905100,100000002194320100,275000.0,1,4,3,4,275000.0,275000.0,2026-07-05,2026-07-05,1,false,false
100000003204491100,100000004840086100,100000.0,2,4,3,4,50000.0,50000.0,2026-07-20,2026-07-20,1,false,false
100000005367284100,100000001270470100,28300.0,2,4,3,4,13700.0,14600.0,2026-07-06,2026-07-07,2,false,false
100000003221510100,100000001733216100,60000.0,2,4,3,4,20000.0,40000.0,2026-07-22,2026-07-22,1,false,false
100000004906181100,100000008675322100,340000.0,4,4,3,4,40000.0,120000.0,2026-07-09,2026-07-15,4,false,false
100000003951827100,100000003741418100,7000.0,1,4,3,2,7000.0,7000.0,2026-07-12,2026-07-12,1,false,true
100000007593823100,100000008730846100,38000.0,3,4,3,2,10000.0,18000.0,2026-07-19,2026-07-21,3,false,true
100000002963189100,100000002883402100,10000.0,1,4,3,3,10000.0,10000.0,2026-07-25,2026-07-25,1,false,true
100000008632060100,100000004400305100,40000.0,2,4,3,2,20000.0,20000.0,2026-07-05,2026-07-20,2,false,true
100000008721637100,100000001616816100,12000.0,1,4,3,0,12000.0,12000.0,2026-07-22,2026-07-22,1,false,true
100000002185328100,100000002448088100,10000.0,1,4,3,3,10000.0,10000.0,2026-07-03,2026-07-03,1,false,true
100000003796063100,100000003684369100,18300.0,1,4,3,0,18300.0,18300.0,2026-07-13,2026-07-13,1,false,true
100000002241986100,100000000627521100,6500.0,1,4,3,4,6500.0,6500.0,2026-07-11,2026-07-11,1,false,false
100000007267915100,100000004486525100,10000.0,1,4,3,2,10000.0,10000.0,2026-07-03,2026-07-03,1,false,true
100000003880331100,100000003819173100,143777.0,1,4,3,4,143777.0,143777.0,2026-07-16,2026-07-16,1,false,false
100000005704413100,100000008071749100,24943.0,1,4,3,4,24943.0,24943.0,2026-07-21,2026-07-21,1,false,false
100000004183610100,100000003718715100,915000.0,3,4,3,4,15000.0,700000.0,2026-07-18,2026-07-30,3,false,false
100000003221510100,100000002505277100,60000.0,1,4,3,4,60000.0,60000.0,2026-07-08,2026-07-08,1,false,false
100000000933075100,100000002653187100,15000.0,1,4,3,4,15000.0,15000.0,2026-07-31,2026-07-31,1,false,false
100000002612809100,100000000600707100,89000.0,2,4,3,4,39000.0,50000.0,2026-07-22,2026-07-31,2,false,false
100000008460102100,100000002876914100,12000.0,1,4,3,4,12000.0,12000.0,2026-07-25,2026-07-25,1,false,false
100000003528285100,100000004417753100,100000.0,1,4,3,3,100000.0,100000.0,2026-07-30,2026-07-30,1,false,true
100000004077081100,100000001816678100,60000.0,1,4,3,4,60000.0,60000.0,2026-07-25,2026-07-25,1,false,false
100000008460102100,100000002706810100,45000.0,1,4,3,4,45000.0,45000.0,2026-07-29,2026-07-29,1,false,false
100000004715209100,100000008190411100,198450.0,12,4,3,4,5000.0,80000.0,2026-07-02,2026-07-26,9,false,false
100000008460102100,100000001299443100,8000.0,1,4,3,4,8000.0,8000.0,2026-07-24,2026-07-24,1,false,false
100000003001661100,100000000581682100,5000.0,1,4,3,4,5000.0,5000.0,2026-07-11,2026-07-11,1,false,false
100000005317181100,100000005495211100,14500.0,1,4,3,4,14500.0,14500.0,2026-07-05,2026-07-05,1,false,false
100000005475379100,100000004571634100,20000.0,1,4,3,4,20000.0,20000.0,2026-07-16,2026-07-16,1,false,false
100000005357705100,100000008337304100,105465.0,2,4,3,4,52595.0,52870.0,2026-07-26,2026-07-26,1,false,false
100000003636627100,100000002692750100,10000.0,1,4,3,2,10000.0,10000.0,2026-07-17,2026-07-17,1,true,true
100000007593823100,100000004486525100,17000.0,3,4,3,2,5000.0,6000.0,2026-07-02,2026-07-03,2,false,true
100000004722765100,100000005075949100,2226000.0,7,4,3,4,10000.0,984000.0,2026-07-09,2026-07-23,4,false,false
100000007333038100,100000003047800100,12212.0,1,4,3,4,12212.0,12212.0,2026-07-01,2026-07-01,1,false,false
100000003796063100,100000008680061100,41300.0,2,4,3,4,15100.0,26200.0,2026-07-07,2026-07-09,2,false,false
100000007593823100,100000003741418100,12600.0,2,4,3,2,5000.0,7600.0,2026-07-13,2026-07-15,2,false,true
100000004892144100,100000002224132100,180300.0,1,4,3,2,180300.0,180300.0,2026-07-12,2026-07-12,1,true,true
100000001279272100,100000001297206100,6758.0,1,4,3,4,6758.0,6758.0,2026-07-16,2026-07-16,1,false,false
100000001317336100,100000005042822100,1000000.0,1,4,3,4,1000000.0,1000000.0,2026-07-20,2026-07-20,1,false,false
100000001808684100,100000003509750100,37700.0,2,4,3,2,7700.0,30000.0,2026-07-02,2026-07-28,2,true,true
100000007392365100,100000006351075100,40000.0,2,4,3,4,20000.0,20000.0,2026-07-31,2026-07-31,1,false,false
100000008490127100,100000008560263100,100000.0,1,4,3,4,100000.0,100000.0,2026-07-01,2026-07-01,1,false,false
100000008293431100,100000008583971100,40000.0,1,4,3,4,40000.0,40000.0,2026-07-23,2026-07-23,1,false,false
100000000534581100,100000001220124100,40000.0,1,4,3,4,40000.0,40000.0,2026-07-15,2026-07-15,1,false,false
100000005048668100,100000006735545100,5000.0,1,4,3,4,5000.0,5000.0,2026-07-03,2026-07-03,1,false,false
100000004613582100,100000001601320100,9500.0,1,4,3,2,9500.0,9500.0,2026-07-18,2026-07-18,1,false,true
100000002612809100,100000002130400100,10000.0,1,4,3,4,10000.0,10000.0,2026-07-31,2026-07-31,1,false,false
100000002901457100,100000000913911100,41000.0,1,4,3,2,41000.0,41000.0,2026-07-27,2026-07-27,1,false,true
100000003880331100,100000005432267100,100001.0,1,4,3,1,100001.0,100001.0,2026-07-22,2026-07-22,1,false,true
100000004386331100,100000004386286100,12500.0,1,4,3,4,12500.0,12500.0,2026-07-29,2026-07-29,1,false,false
100000006704530100,100000008151098100,30000.0,1,4,3,4,30000.0,30000.0,2026-07-19,2026-07-19,1,false,false
100000005357705100,100000008172721100,168335.0,1,4,3,4,168335.0,168335.0,2026-07-22,2026-07-22,1,false,false
100000007593823100,100000008346837100,5800.0,1,4,3,2,5800.0,5800.0,2026-07-20,2026-07-20,1,true,true
100000008514970100,100000004797167100,31000.0,1,4,3,4,31000.0,31000.0,2026-07-08,2026-07-08,1,false,false
100000004368189100,100000004400480100,21700.0,1,4,3,4,21700.0,21700.0,2026-07-12,2026-07-12,1,false,false
100000008757369100,100000008757301100,58398.0,3,4,3,4,5900.0,26538.0,2026-07-25,2026-07-27,3,false,false
100000008489922100,100000008766764100,5000.0,1,4,3,4,5000.0,5000.0,2026-07-28,2026-07-28,1,false,false
100000003880331100,100000001857829100,300000.0,3,4,3,2,100000.0,100000.0,2026-07-21,2026-07-21,1,true,true
100000002989353100,100000001311175100,300000.0,1,4,3,4,300000.0,300000.0,2026-07-21,2026-07-21,1,false,false
100000008465789100,100000008223661100,102000.0,1,4,3,3,102000.0,102000.0,2026-07-15,2026-07-15,1,false,true
100000008489922100,100000003037476100,370000.0,1,4,3,4,370000.0,370000.0,2026-07-25,2026-07-25,1,false,false
100000008632060100,100000003747133100,45600.0,1,4,3,2,45600.0,45600.0,2026-07-20,2026-07-20,1,false,true
100000003366471100,100000001845505100,20000.0,1,4,3,4,20000.0,20000.0,2026-07-26,2026-07-26,1,false,false
100000008086440100,100000004388353100,28000.0,1,4,3,1,28000.0,28000.0,2026-07-11,2026-07-11,1,false,true
100000005342513100,100000002733905100,30000.0,1,4,3,2,30000.0,30000.0,2026-07-08,2026-07-08,1,true,true
100000004508696100,100000002217806100,55000.0,2,4,3,4,5000.0,50000.0,2026-07-05,2026-07-20,2,false,false
100000000673868100,100000007442518100,115000.0,3,4,3,1,20000.0,65000.0,2026-07-02,2026-07-09,2,false,true
100000006274203100,100000005409680100,33000.0,1,4,3,0,33000.0,33000.0,2026-07-02,2026-07-02,1,false,true
100000002628576100,100000002208836100,90000.0,1,4,3,4,90000.0,90000.0,2026-07-31,2026-07-31,1,false,false
100000003190207100,100000001471706100,377000.0,8,4,3,4,10000.0,250000.0,2026-07-07,2026-07-23,7,false,false
100000004077081100,100000002398779100,195000.0,2,4,3,2,75000.0,120000.0,2026-07-09,2026-07-10,2,false,true
100000003154105100,100000003105089100,10000.0,1,4,3,4,10000.0,10000.0,2026-07-26,2026-07-26,1,false,false
100000002696152100,100000002156381100,51000.0,6,4,3,2,5000.0,20000.0,2026-07-14,2026-07-31,5,true,true
100000004451012100,100000004049912100,10000.0,1,4,3,4,10000.0,10000.0,2026-07-06,2026-07-06,1,false,false
100000006111439100,100000008244300100,9000.0,1,4,3,1,9000.0,9000.0,2026-07-18,2026-07-18,1,false,true
100000008739887100,100000000926078100,250000.0,1,4,3,4,250000.0,250000.0,2026-07-28,2026-07-28,1,false,false
100000000764836100,100000001598625100,25000.0,1,4,3,4,25000.0,25000.0,2026-07-08,2026-07-08,1,false,false
100000002537811100,100000003622955100,15000.0,1,4,3,4,15000.0,15000.0,2026-07-01,2026-07-01,1,false,false
100000005910114100,100000003747133100,49217.0,2,4,3,2,21157.0,28060.0,2026-07-10,2026-07-12,2,false,true
100000007593823100,100000005942793100,5000.0,1,4,3,2,5000.0,5000.0,2026-07-07,2026-07-07,1,false,true
100000004097972100,100000003214786100,5000.0,1,4,3,4,5000.0,5000.0,2026-07-22,2026-07-22,1,false,false
100000005048668100,100000000332284100,13400.0,2,4,3,2,5900.0,7500.0,2026-07-24,2026-07-31,2,false,true
100000004077081100,100000008165763100,250000.0,1,4,3,1,250000.0,250000.0,2026-07-23,2026-07-23,1,false,true
100000003917461100,100000004200745100,130000.0,4,4,3,4,20000.0,42000.0,2026-07-03,2026-07-23,4,false,false
100000008489922100,100000008740295100,300000.0,1,4,3,4,300000.0,300000.0,2026-07-26,2026-07-26,1,false,false
100000006020215100,100000005386383100,20500.0,1,4,3,0,20500.0,20500.0,2026-07-24,2026-07-24,1,false,true
100000003035737100,100000004800452100,6544.53,1,4,3,4,6544.53,6544.53,2026-07-24,2026-07-24,1,false,false
100000008254576100,100000002242066100,60000.0,1,4,3,4,60000.0,60000.0,2026-07-03,2026-07-03,1,false,false
100000007472293100,100000008333492100,216400.0,1,4,3,4,216400.0,216400.0,2026-07-31,2026-07-31,1,false,false
100000003899899100,100000004260869100,10000.0,1,4,3,4,10000.0,10000.0,2026-07-14,2026-07-14,1,false,false
100000008489922100,100000007357489100,49500.0,1,4,3,4,49500.0,49500.0,2026-07-23,2026-07-23,1,false,false
100000008489922100,100000003180820100,101000.0,1,4,3,4,101000.0,101000.0,2026-07-14,2026-07-14,1,false,false
100000008460102100,100000002645046100,12000.0,1,4,3,4,12000.0,12000.0,2026-07-28,2026-07-28,1,false,false
100000008517538100,100000008512827100,10000.0,1,4,3,2,10000.0,10000.0,2026-07-18,2026-07-18,1,false,true
100000003069463100,100000002514975100,17920.0,1,4,3,4,17920.0,17920.0,2026-07-25,2026-07-25,1,false,false
100000008460102100,100000006491963100,16000.0,3,4,3,4,5000.0,6000.0,2026-07-27,2026-07-30,3,false,false
100000003557488100,100000003696422100,118000.0,2,4,3,4,10000.0,108000.0,2026-07-20,2026-07-31,2,false,false
100000001534244100,100000006381453100,45000.0,1,4,3,4,45000.0,45000.0,2026-07-02,2026-07-02,1,false,false
100000008223661100,100000008730846100,8642.0,1,4,3,2,8642.0,8642.0,2026-07-20,2026-07-20,1,false,true
100000003880331100,100000003684369100,402000.0,4,4,3,0,82000.0,120000.0,2026-07-16,2026-07-23,3,false,true
100000001229743100,100000003481025100,9000.0,1,4,3,4,9000.0,9000.0,2026-07-08,2026-07-08,1,false,false
100000004629688100,100000000076451100,15000.0,2,4,3,2,5000.0,10000.0,2026-07-19,2026-07-24,2,true,true
100000004450649100,100000003684369100,41300.0,1,4,3,0,41300.0,41300.0,2026-07-13,2026-07-13,1,false,true
100000002575080100,100000002832753100,12500.0,1,4,3,4,12500.0,12500.0,2026-07-08,2026-07-08,1,false,false
100000005910114100,100000008165763100,18130.0,1,4,3,1,18130.0,18130.0,2026-07-12,2026-07-12,1,false,true
100000001445848100,100000002217161100,351850.0,14,4,3,2,5000.0,65000.0,2026-07-02,2026-07-25,12,true,true
100000008489922100,100000004997515100,125000.0,1,4,3,3,125000.0,125000.0,2026-07-28,2026-07-28,1,false,true
100000008489922100,100000005783452100,86500.0,1,4,3,4,86500.0,86500.0,2026-07-28,2026-07-28,1,false,false
