gid,handle,functional_role,involvement,archetype,note
100000000867589100,p00178,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007214975100,p06446,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001018543100,p05602,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000001804536100,p00051,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001361012100,p02740,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000790465100,p06741,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005735055100,p04827,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000225878100,p03138,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002520755100,p03019,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001424618100,p00347,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000896583100,p01480,peripheral,legit,родня,родственник p01481: переводы туда-обратно
100000004136739100,p01229,peripheral,legit,родня,родственник p01228: переводы туда-обратно
100000005301256100,p00210,peripheral,legit,клиент P2P,покупает/продаёт крипту у p04681
100000006033104100,p04809,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007659474100,p02808,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000748690100,p06470,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008946300100,p04736,peripheral,legit,рабочий,зарплата от emp_12
100000006695847100,p06449,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001469244100,p01926,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004184734100,p01639,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000006579046100,p02044,peripheral,legit,владелец бизнеса,владелец emp_11
100000008729656100,p06271,peripheral,legit,родня,родственник p06270: переводы туда-обратно
100000008075863100,p01358,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000006419812100,p03103,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008907308100,p06008,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000008100512100,p00922,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003330945100,p02869,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005661365100,p03654,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001418201100,p08818,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002834205100,p08819,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003190486100,p01198,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005344343100,p01261,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008831196100,p04323,distributor,legit,бригадир,получает за объект и раздаёт бригаде
100000002085989100,p08208,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008861688100,p00656,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000609543100,p05569,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004198819100,p02767,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000853667100,p01987,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005576528100,p06637,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000003444203100,emp_1,distributor,legit,работодатель,цех: платит зарплату 87 сотрудникам
100000005805155100,p04634,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006338969100,p04472,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008270683100,p03821,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007949379100,p01243,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000695749100,p04157,peripheral,legit,рабочий,зарплата от emp_9
100000008114610100,p04172,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006476875100,p08510,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003530654100,p04908,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001931809100,p04907,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005927695100,p05002,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000003267148100,p03952,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006446869100,p04828,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000003968641100,p05379,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000008596183100,p08481,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006676269100,p09031,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000008955917100,p09030,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000005678174100,p09032,peripheral,legit,рабочий,зарплата от emp_1
100000004565349100,p08867,consolidator,legit,арендодатель,сдаёт 27 квартир(ы)
100000007853816100,p06985,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008300619100,p06920,peripheral,criminal,закладчик,ячейка 5: делает клады и получает оплату
100000005129129100,p02310,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006130601100,p04324,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002233597100,p04329,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000008733206100,p01363,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004538291100,p03469,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001471501100,p00013,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004929820100,p05155,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007331584100,p00096,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001587429100,p07780,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001513349100,p06941,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006421231100,p09360,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005167102100,p03471,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000384734100,p06259,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006378684100,hall_1,terminal,legit,тойхана,предоплаты за банкеты
100000001259593100,emp_6,distributor,legit,работодатель,автосервис: платит зарплату 21 сотрудникам
100000000374191100,p07110,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004572154100,p08584,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000004077986100,p08581,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004036246100,p05150,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003154347100,p04318,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008877263100,p04705,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007006451100,p05939,peripheral,legit,родня,родственник p05940: переводы туда-обратно
100000007358337100,p02558,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000002470843100,p09112,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000008776555100,p06776,distributor,legit,бригадир,получает за объект и раздаёт бригаде
100000007817196100,p04699,peripheral,legit,рабочий,зарплата от emp_7
100000007704598100,p01671,peripheral,legit,рабочий,зарплата от emp_7
100000000284806100,p09138,peripheral,legit,рабочий,зарплата от emp_7
100000004586606100,p06536,peripheral,legit,рабочий,зарплата от emp_7
100000001618527100,p01236,peripheral,legit,рабочий,зарплата от emp_7
100000003843572100,p04793,peripheral,legit,рабочий,зарплата от emp_7
100000003846935100,p05759,peripheral,legit,рабочий,зарплата от emp_7
100000008695169100,p00108,consolidator,legit,арендодатель,сдаёт 5 квартир(ы)
100000008240012100,p07805,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000007330610100,p07880,peripheral,legit,родня,родственник p07879: переводы туда-обратно
100000005681514100,p01146,peripheral,legit,рабочий,зарплата от emp_9
100000002480519100,p07501,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008682287100,p06950,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000001132996100,p04316,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001876559100,p04371,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000007952658100,p07168,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002343543100,p04738,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007976712100,p04425,peripheral,legit,родня,родственник p04426: переводы туда-обратно
100000001654660100,p04461,peripheral,legit,родня,родственник p02411: переводы туда-обратно
100000005438788100,p00165,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003066151100,p00091,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001781625100,p06654,consolidator,legit,арендодатель,сдаёт 9 квартир(ы)
100000002182412100,p00095,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001271283100,p02078,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008119653100,p02427,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002959087100,p02431,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004989499100,p06471,peripheral,legit,владелец бизнеса,владелец shop_2
100000004812736100,p02655,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005667132100,p04031,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006875891100,p01316,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008898371100,p07786,coordinator,criminal,координатор ячейки,ячейка 4: собирает со сборщиков и платит курьерам и выше
100000007459888100,p05853,peripheral,legit,родня,родственник p01204: переводы туда-обратно
100000005101896100,p05106,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003864385100,p05875,peripheral,legit,родня,родственник p05876: переводы туда-обратно
100000007275149100,p06255,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005126114100,p07643,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002081549100,p05504,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007112237100,p07536,peripheral,legit,родня,родственник p08055: переводы туда-обратно
100000004972825100,p05838,consolidator,legit,арендодатель,сдаёт 6 квартир(ы)
100000004877275100,p08050,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006478399100,p03278,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000004489737100,p05465,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006531210100,p00211,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000004642057100,p05786,peripheral,legit,продавец,работает в shop_28
100000007206729100,p04268,peripheral,legit,продавец,работает в shop_28
100000002876562100,p07973,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000228663100,p02375,peripheral,legit,рабочий,зарплата от emp_5
100000000133069100,p05358,peripheral,legit,таксист,арендует авто в taxi_1
100000007778074100,p02031,peripheral,legit,таксист,арендует авто в taxi_1
100000006403174100,p01195,peripheral,legit,таксист,арендует авто в taxi_1
100000006192651100,p07348,peripheral,legit,таксист,арендует авто в taxi_1
100000006607207100,p02773,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008780041100,p07358,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001980302100,emp_3,distributor,legit,работодатель,склад: платит зарплату 46 сотрудникам
100000006563845100,p02707,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000121110100,p07852,peripheral,legit,рабочий,зарплата от emp_3
100000001528469100,p07935,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005725598100,p08898,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007827310100,p03133,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006884144100,p06846,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000007974523100,p03853,peripheral,legit,продавец,работает в shop_53
100000003941554100,p04650,peripheral,legit,продавец,работает в shop_53
100000007451588100,p01733,peripheral,legit,продавец,работает в shop_53
100000008314470100,p00375,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000953323100,p00324,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004805880100,p01462,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002818653100,p05022,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006337034100,p06909,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000008478036100,p06878,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007843316100,p09278,peripheral,legit,родня,родственник p09276: переводы туда-обратно
100000004988897100,p05530,terminal,criminal,кошелёк,"деньги оседают: наличные, авто, недвижимость"
100000006775041100,p05755,distributor,criminal,распределитель-зарплатчик,ячейка 3: платит курьерам раз в неделю
100000001568544100,p00662,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005335397100,p07750,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000003249299100,p05406,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001183851100,p01142,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004185070100,p06972,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000001376551100,p06294,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006779919100,p05043,peripheral,legit,родня,родственник p03947: переводы туда-обратно
100000002027247100,p06051,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005949014100,p03881,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001804808100,p01586,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007951934100,p02615,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005728836100,p09221,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000004766876100,p06642,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005407826100,p06613,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003486638100,p05773,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008422489100,p05821,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006419775100,p08303,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007740654100,p08391,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007510382100,p04983,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005218587100,p03321,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002513063100,p09241,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008019183100,p08593,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001321666100,p01103,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006485406100,p08732,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001813514100,p04206,peripheral,legit,рабочий,зарплата от emp_3
100000006979219100,p02898,consolidator,legit,арендодатель,сдаёт 7 квартир(ы)
100000008285013100,p09052,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002624742100,p09133,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004603534100,p01120,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004479469100,p03910,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001691319100,p04879,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003885500100,p04878,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006572707100,p08925,consolidator,legit,арендодатель,сдаёт 10 квартир(ы)
100000007669105100,p06315,distributor,criminal,распределитель-зарплатчик,ячейка 5: платит курьерам раз в неделю
100000006473367100,p08729,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000007824051100,p08602,peripheral,legit,родня,родственник p08606: переводы туда-обратно
100000004465644100,p02810,consolidator,legit,арендодатель,сдаёт 5 квартир(ы)
100000005315051100,p03725,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001637904100,p03685,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004256284100,p02803,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008224079100,p01276,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000619995100,p05618,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000265004100,p02892,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001347343100,p02891,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001808724100,p06956,peripheral,legit,родня,родственник p06959: переводы туда-обратно
100000007040908100,p08455,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002584758100,p09295,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008646377100,p00204,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000001525264100,p00362,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000317040100,p00369,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008965713100,p03109,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002278204100,p03151,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008251265100,p03063,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006419898100,p07632,peripheral,legit,рабочий,зарплата от emp_1
100000004671436100,p08174,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004336531100,p05470,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004015295100,p04493,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000716884100,p07245,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008882527100,p02622,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006912427100,p02620,peripheral,legit,рабочий,зарплата от emp_10
100000007718064100,p09155,consolidator,legit,арендодатель,сдаёт 4 квартир(ы)
100000004077464100,p09115,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006220466100,p05905,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008412067100,p00250,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003656191100,p05311,peripheral,legit,рабочий,зарплата от emp_9
100000002883937100,p08536,peripheral,legit,родня,родственник p08535: переводы туда-обратно
100000003020825100,p05181,peripheral,legit,рабочий,зарплата от emp_10
100000008686525100,p05194,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003092368100,p07080,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000118525100,p07078,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003047024100,p04475,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000549770100,p02930,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002673421100,p02987,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001105526100,p08422,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000327815100,p07584,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000008642627100,p04290,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002158971100,p03303,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000799033100,p03301,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007415794100,p02591,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008242646100,p07021,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007744647100,p07208,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005735815100,p06104,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000007834874100,p03895,peripheral,legit,владелец бизнеса,владелец shop_38
100000007449869100,p03233,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007746630100,p05879,peripheral,legit,продавец,работает в shop_83
100000003302178100,p06427,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002498657100,p03606,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002151473100,p06881,peripheral,legit,родня,родственник p06882: переводы туда-обратно
100000008649653100,p06880,peripheral,legit,рабочий,зарплата от emp_1
100000006991552100,p08512,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000002624551100,p09293,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005505753100,p09291,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000672182100,p09316,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003730595100,p03203,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008325281100,p01891,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002605327100,p01893,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008655724100,p02028,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008053609100,p02077,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001688016100,p02045,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007610870100,p01949,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003307092100,p04484,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003140281100,p08741,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000082243100,p08740,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000035912100,p06356,consolidator,legit,арендодатель,сдаёт 7 квартир(ы)
100000004395942100,p09098,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001838272100,p09152,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006400809100,p02114,peripheral,legit,рабочий,зарплата от emp_1
100000003756186100,p02813,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000715816100,p03136,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008080308100,p04065,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002086961100,p04667,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003506403100,p02476,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005908049100,p01014,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000006066863100,p03983,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003403396100,p03073,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002527940100,p07007,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000789265100,p01728,peripheral,legit,родня,родственник p01729: переводы туда-обратно
100000008404582100,p01781,peripheral,legit,владелец бизнеса,владелец emp_13
100000004865430100,p03890,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007341438100,p04958,peripheral,legit,рабочий,зарплата от emp_10
100000001625179100,p04585,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004205332100,p05363,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002296261100,p08191,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005982403100,emp_10,distributor,legit,работодатель,склад: платит зарплату 60 сотрудникам
100000007171786100,p04372,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002262536100,p03041,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002046238100,p06839,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006534561100,p07096,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000671330100,p08334,peripheral,legit,клиент P2P,покупает/продаёт крипту у p06318
100000007032902100,p08974,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005353427100,p06075,consolidator,legit,организатор тоя,собирает складчину и платит тойхане
100000002708583100,p06077,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008626138100,p06164,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007042698100,p06299,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007588702100,p04778,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006974012100,p08868,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001112989100,p08869,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000006531021100,p08789,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004131776100,p01861,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000572478100,p01859,peripheral,legit,рабочий,зарплата от emp_12
100000005211846100,p05989,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005930299100,p05985,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003834208100,p05595,peripheral,legit,родня,родственник p05598: переводы туда-обратно
100000000250847100,p05634,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005220772100,p02237,peripheral,criminal,закладчик,ячейка 5: делает клады и получает оплату
100000008813656100,p04260,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000007739879100,emp_4,distributor,legit,работодатель,стройфирма: платит зарплату 15 сотрудникам
100000000170843100,p05254,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000005881828100,p01380,peripheral,legit,арендодатель,сдаёт 2 квартир(ы)
100000007620711100,p06643,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000000568852100,p01041,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000008040201100,p02838,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003308999100,p02696,peripheral,legit,арендодатель,сдаёт 1 квартир(ы)
100000007101717100,p03620,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000004552386100,p01651,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002816679100,p04387,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002402182100,p00691,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000000269552100,p06258,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000001735621100,p04713,peripheral,legit,арендодатель,сдаёт 3 квартир(ы)
100000008344323100,p03656,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005897455100,p03498,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000005328339100,p07325,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000002647362100,p03539,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
100000003924607100,p03487,peripheral,legit,житель,"обычная жизнь: семья, магазины, долги друзьям"
